Emp_ID,Full_Name,Gender,DOB,Age,Nationality,Ethnicity,Job_Title,Department,Job_Level,Hire_Date,Status,Emp_Type,Tenure (Years),Salary_Band,Salary,Job_Rating,Location,Days_Absent,Sick_Days,Annual_Leave
258,Jacqueline Johnson,F,27/6/1985,35,Japanese,Asian,HR Manager,HR,Manager,27/6/2005,Active,Part Time,15,D,"$60,000.00",4,UK,5,5,0
267,Sean Griffin,M,21/12/1985,35,Japanese,Asian,HR Assistant,HR,Non-Manager,21/12/2005,Active,Part Time,15,A,"$30,000.00",3,UK,2,2,0
303,Lillian Hughes,F,31/8/1985,35,Portugese,White,Administrator,Admin,Non-Manager,31/8/2005,Retired,Other,15,A,"$30,000.00",1,France,1,1,0
309,Willie Young,M,29/8/1985,35,Portugese,White,Sales Manager,Sales,Manager,29/8/2005,Retired,Other,15,B,"$40,000.00",3,USA,13,8,5
329,Andrea Perez,F,20/4/1986,35,Portugese,White,HR Manager,HR,Manager,20/4/2006,Active,Part Time,15,A,"$30,000.00",3,South African,2,2,0
433,Rose Powell,F,14/10/1985,35,Mexican,Hispanic/Latin,HR Administrator,HR,Non-Manager,14/10/2005,Active,Part Time,15,C,"$50,000.00",3,USA,11,6,5
442,Alan Cooper,M,15/7/1985,35,Cuban,Hispanic/Latin,Credit Controller,Finance,Non-Manager,15/7/2005,Active,Part Time,15,A,"$30,000.00",4,France,10,4,6
450,Nicole Evans,F,2/10/1985,35,Nigerian,Black,Sales Manager,Sales,Manager,2/10/2005,Active,Part Time,15,B,"$40,000.00",3,USA,8,8,0
515,Christie Morris,F,20/11/1985,35,Cuban,Hispanic/Latin,Sales Manager,Sales,Manager,20/11/2005,Active,Part Time,15,C,"$50,000.00",2,South African,6,6,0
523,Flora Huff,F,8/12/1985,35,Nigerian,Black,IT Analyst,IT,Non-Manager,8/12/2005,Active,Part Time,15,D,"$60,000.00",2,UK,11,6,5
538,Ralph Norris,M,22/12/1985,35,Brazilian,Hispanic/Latin,Sales Assistant,Sales,Non-Manager,22/12/2005,Retired,Other,15,D,"$60,000.00",4,USA,3,3,0
584,Joseph Phelps,M,18/12/1985,35,Japanese,Asian,Finance Manager,Finance,Manager,18/12/2005,Active,Part Time,15,D,"$60,000.00",1,Canada,1,1,0
614,Cedric Cohen,M,7/6/1985,35,British,White,HR Manager,HR,Manager,7/6/2005,Active,Part Time,15,B,"$40,000.00",4,Germany,6,6,0
687,Kevin Pratt,M,27/10/1985,35,Chinese,Asian,Recruitment Manager,HR,Manager,27/10/2005,Active,Part Time,15,B,"$40,000.00",3,Australia,7,7,0
757,Ross Simmons,M,19/8/1985,35,Pakistani,Asian,HR Manager,HR,Manager,19/8/2005,Active,Full Time,15,B,"$40,000.00",1,Australia,2,2,0
792,Krystal Goodwin,F,25/6/1985,35,Nigerian,Black,Marketing Manager,Marketing,Manager,25/6/2005,Active,Full Time,15,A,"$30,000.00",3,Australia,8,8,0
816,Denise Montgomery,F,3/7/1985,35,Pakistani,Asian,Brand Manager,Marketing,Manager,3/7/2005,Active,Full Time,15,D,"$60,000.00",4,USA,1,1,0
865,Florence Lee,F,8/7/1985,35,Cuban,Hispanic/Latin,HR Manager,HR,Manager,8/7/2005,Retired,Other,15,B,"$40,000.00",2,France,9,4,5
937,Angelo Obrien,M,14/1/1986,35,Cuban,Hispanic/Latin,Sales Assistant,Sales,Non-Manager,14/1/2006,Active,Full Time,15,C,"$50,000.00",3,UK,5,5,0
984,Angel Glover,F,25/6/1985,35,British,White,Administrator,Admin,Non-Manager,25/6/2005,Active,Full Time,15,D,"$60,000.00",3,South African,13,8,5
998,Patty Rogers,F,25/7/1985,35,Brazilian,Hispanic/Latin,HR Manager,HR,Manager,25/7/2005,Active,Full Time,15,D,"$60,000.00",3,UK,6,6,0
1035,Sara Shaw,F,6/3/1986,35,Indian,Asian,Sales Manager,Sales,Manager,6/3/2006,Retired,Other,15,B,"$40,000.00",4,USA,9,4,5
1137,Naomi Banks,F,22/6/1985,35,Chinese,Asian,Developer,IT,Non-Manager,22/6/2005,Active,Full Time,15,A,"$30,000.00",1,South African,1,1,0
1153,Pat Roberson,M,28/6/1985,35,Mexican,Hispanic/Latin,Credit Controller,Finance,Non-Manager,28/6/2005,Active,Full Time,15,C,"$50,000.00",3,France,6,6,0
1169,Sherri Ruiz,F,22/3/1986,35,Canadian,Black,Credit Controller,Finance,Non-Manager,22/3/2006,Active,Full Time,15,A,"$30,000.00",3,USA,10,4,6
1171,Lindsay Reese,M,1/8/1985,35,Portugese,Black,Procurement and Planning,Planning,Non-Manager,1/8/2005,Active,Full Time,15,A,"$30,000.00",4,USA,13,8,5
1200,Jennifer Butler,F,25/11/1985,35,Mexican,Hispanic/Latin,PA ,Admin,Non-Manager,25/11/2005,Active,Full Time,15,A,"$30,000.00",2,South African,12,7,5
1201,Minnie Hodges,F,3/4/1986,35,American,Black,Marketing Assistant,Marketing,Manager,3/4/2006,Active,Full Time,15,B,"$40,000.00",1,UK,15,4,11
1289,Lela Sutton,F,30/1/1986,35,South African,Black,Credit Controller,Finance,Non-Manager,30/1/2006,Active,Part Time,15,B,"$40,000.00",4,South African,9,4,5
1294,Marta Dennis,F,4/8/1985,35,British,Black,Finance Manager,Finance,Manager,4/8/2005,Active,Full Time,15,B,"$40,000.00",2,Canada,12,7,5
1317,Warner Stephenson,M,10/4/1986,35,French,Black,Credit Controller,Finance,Non-Manager,10/4/2006,Active,Full Time,15,B,"$40,000.00",4,France,7,7,0
1331,Raisa Marvin,F,8/9/1985,35,Brazilian,Hispanic/Latin,PA ,Admin,Non-Manager,8/9/2005,Retired,Other,15,B,"$40,000.00",3,Canada,2,2,0
1359,Tanisha Conklin,F,1/10/1985,35,Mexican,Hispanic/Latin,Marketing Manager,Marketing,Manager,1/10/2005,Active,Full Time,15,D,"$60,000.00",2,UK,8,8,0
1366,Madaline Weller,F,30/8/1985,35,Brazilian,Hispanic/Latin,Security Officer,IT,Non-Manager,30/8/2005,Active,Full Time,15,C,"$50,000.00",3,Australia,14,4,10
1383,Annemarie Villa,F,13/5/1985,35,Brazilian,Hispanic/Latin,Procurement and Planning,Planning,Non-Manager,13/5/2005,Active,Full Time,15,B,"$40,000.00",4,Canada,14,4,10
1409,Jaleesa Edmondson,F,7/9/1985,35,Iranian,Persian,Security Officer,IT,Non-Manager,7/9/2005,Active,Full Time,15,B,"$40,000.00",2,France,4,4,0
1424,Ali Bergeron,M,23/1/1986,35,American,Black,Sales Clerk,Sales,Non-Manager,23/1/2006,Active,Full Time,15,D,"$60,000.00",2,Germany,6,6,0
1480,Erich Goldman,M,28/4/1986,35,Australian,Black,Sales Clerk,Sales,Non-Manager,28/4/2006,Active,Full Time,15,A,"$30,000.00",4,South African,2,2,0
1495,Judie Richter,F,12/9/1985,35,Chinese,Asian,Marketing Manager,Marketing,Manager,12/9/2005,Active,Full Time,15,A,"$30,000.00",2,Germany,13,8,5
1511,Hal Richie,M,6/3/1986,35,Iranian,Persian,Sales Clerk,Sales,Non-Manager,6/3/2006,Active,Part Time,15,C,"$50,000.00",4,Germany,5,5,0
1571,Shonna Beauchamp,F,31/3/1986,35,French,Black,Sales Manager,Sales,Manager,31/3/2006,Retired,Other,15,B,"$40,000.00",2,Canada,2,2,0
51,Ryan Watson,M,13/1/1985,36,Canadian,White,Brand Manager,Marketing,Manager,13/1/2005,Active,Part Time,16,A,"$30,000.00",3,Germany,15,4,11
126,Anne Alexander,F,20/8/1984,36,British,White,Finance Manager,Finance,Manager,20/8/2004,Retired,Other,16,C,"$50,000.00",3,Australia,7,7,0
166,Evelyn Bell,F,26/11/1984,36,Australian,White,PA ,Admin,Non-Manager,26/11/2004,Active,Part Time,16,B,"$40,000.00",4,South African,0,0,0
200,Dorothy Bell,F,5/10/1984,36,Portugese,White,Marketing Assistant,Marketing,Manager,5/10/2004,Active,Part Time,16,B,"$40,000.00",4,Germany,5,5,0
210,Dennis Lopez,M,24/9/1984,36,Australian,White,Credit Controller,Finance,Non-Manager,24/9/2004,Resigned,Other,16,C,"$50,000.00",3,France,4,4,0
214,Ernest Brooks,M,15/10/1984,36,Australian,White,Sales Assistant,Sales,Non-Manager,15/10/2004,Resigned,Other,16,C,"$50,000.00",2,France,7,7,0
395,Sarah Mitchell,F,8/10/1984,36,German,White,Finance Manager,Finance,Manager,8/10/2004,Active,Part Time,16,B,"$40,000.00",4,South African,12,7,5
426,Wayne Walker,M,13/3/1985,36,Brazilian,Hispanic/Latin,Finance Manager,Finance,Manager,13/3/2005,Active,Part Time,16,D,"$60,000.00",4,South African,14,4,10
541,Caleb Murphy,M,14/10/1984,36,Iranian,Persian,Credit Controller,Finance,Non-Manager,14/10/2004,Active,Part Time,16,A,"$30,000.00",2,Australia,3,3,0
591,Jacqueline Harvey,F,24/9/1984,36,American,White,Procurement and Planning,Planning,Non-Manager,24/9/2004,Retired,Other,16,D,"$60,000.00",3,Germany,9,4,5
605,Marion Baker,F,18/1/1985,36,Indian,Asian,Marketing Assistant,Marketing,Manager,18/1/2005,Active,Part Time,16,C,"$50,000.00",3,USA,12,7,5
783,Velma Ballard,F,6/2/1985,36,Japanese,Asian,HR Administrator,HR,Non-Manager,6/2/2005,Active,Full Time,16,A,"$30,000.00",1,South African,13,8,5
808,Latoya Erickson,F,23/4/1985,36,Brazilian,Hispanic/Latin,Sales Clerk,Sales,Non-Manager,23/4/2005,Retired,Other,16,C,"$50,000.00",2,South African,7,7,0
820,Carole Palmer,F,28/12/1984,36,Indian,Asian,Credit Controller,Finance,Non-Manager,28/12/2004,Active,Full Time,16,C,"$50,000.00",1,UK,6,6,0
896,Karla Schmidt,F,4/3/1985,36,British,White,Administrator,Admin,Non-Manager,4/3/2005,Active,Full Time,16,D,"$60,000.00",3,Australia,15,4,11
1145,Raquel Ramos,F,4/5/1984,36,American,Black,Recruitment Manager,HR,Manager,4/5/2004,Retired,Other,16,B,"$40,000.00",3,UK,4,4,0
1198,Shirley Olson,F,10/2/1985,36,British,Black,Security Officer,IT,Non-Manager,10/2/2005,Active,Full Time,16,A,"$30,000.00",3,UK,1,1,0
1255,Paulette Fox,F,7/9/1984,36,American,Black,PA ,Admin,Non-Manager,7/9/2004,Active,Part Time,16,B,"$40,000.00",3,Germany,7,7,0
1273,Angie Hudson,F,7/12/1984,36,Nigerian,Black,Administrator,Admin,Non-Manager,7/12/2004,Active,Part Time,16,D,"$60,000.00",1,South African,4,4,0
1372,Marylee Rosa,F,11/3/1985,36,American,Black,HR Assistant,HR,Non-Manager,11/3/2005,Active,Full Time,16,C,"$50,000.00",4,Germany,4,4,0
1376,Isaura Lemus,F,3/6/1984,36,Cuban,Hispanic/Latin,Recruitment Manager,HR,Manager,3/6/2004,Active,Full Time,16,B,"$40,000.00",2,Australia,14,4,10
1459,Fermin Jacob,M,29/10/1984,36,Mexican,Hispanic/Latin,Marketing Assistant,Marketing,Manager,29/10/2004,Active,Full Time,16,D,"$60,000.00",3,Canada,13,8,5
1530,Joye Salmon,M,3/10/1984,36,Indian,Asian,Marketing Assistant,Marketing,Manager,3/10/2004,Active,Full Time,16,C,"$50,000.00",2,UK,1,1,0
1551,Xochitl Runyon,M,3/11/1984,36,German,Black,Security Officer,IT,Non-Manager,3/11/2004,Active,Full Time,16,B,"$40,000.00",3,Australia,15,4,11
1562,Reta Hawley,F,13/8/1984,36,British,Black,Sales Clerk,Sales,Non-Manager,13/8/2004,Active,Full Time,16,D,"$60,000.00",4,Germany,0,0,0
8,Julia Hall,F,13/12/1983,37,American,White,Finance Manager,Finance,Manager,13/12/2003,Terminated,Other,17,D,"$60,000.00",1,Germany,5,5,0
22,David Scott,M,17/8/1983,37,Australian,White,Sales Manager,Sales,Manager,17/8/2003,Active,Full Time,17,D,"$60,000.00",4,USA,2,2,0
83,Margaret Evans,F,18/11/1983,37,South African,White,Sales Assistant,Sales,Non-Manager,18/11/2003,Terminated,Other,17,A,"$30,000.00",4,Canada,0,0,0
131,Louise Williams,F,5/1/1984,37,American,White,Sales Clerk,Sales,Non-Manager,5/1/2004,Retired,Other,17,C,"$50,000.00",2,USA,0,0,0
183,Nicholas Nelson,M,12/11/1983,37,South African,White,Administrator,Admin,Non-Manager,12/11/2003,Retired,Other,17,B,"$40,000.00",3,Australia,7,7,0
275,Joshua Jackson,M,25/10/1983,37,British,White,Sales Manager,Sales,Manager,25/10/2003,Retired,Other,17,A,"$30,000.00",1,Australia,1,1,0
280,Gary Richardson,M,8/12/1983,37,Pakistani,Asian,IT Analyst,IT,Non-Manager,8/12/2003,Retired,Other,17,D,"$60,000.00",3,UK,6,6,0
373,Alan Green,M,12/10/1983,37,Australian,White,Marketing Assistant,Marketing,Manager,12/10/2003,Active,Part Time,17,C,"$50,000.00",3,USA,1,1,0
398,Jerry Davis,M,9/4/1984,37,Indian,Asian,HR Assistant,HR,Non-Manager,9/4/2004,Active,Other,17,D,"$60,000.00",3,Canada,6,6,0
479,Michael Hall,M,1/2/1984,37,Irish,White,Security Officer,IT,Non-Manager,1/2/2004,Active,Part Time,17,A,"$30,000.00",1,USA,8,8,0
492,Juan Gray,M,1/7/1983,37,Portugese,White,PA ,Admin,Non-Manager,1/7/2003,Active,Other,17,B,"$40,000.00",4,Canada,6,6,0
509,Bernard Frank,M,29/6/1983,37,Iranian,Persian,Administrator,Admin,Non-Manager,29/6/2003,Retired,Other,17,B,"$40,000.00",4,UK,12,7,5
526,Raymond Chapman,M,15/12/1983,37,Portugese,White,Finance Manager,Finance,Manager,15/12/2003,Retired,Other,17,D,"$60,000.00",3,USA,5,5,0
560,Lorraine Lloyd,F,29/9/1983,37,Brazilian,Hispanic/Latin,Procurement and Planning,Planning,Non-Manager,29/9/2003,Active,Part Time,17,A,"$30,000.00",3,South African,0,0,0
561,Donna Elliott,F,15/11/1983,37,American,White,Sales Assistant,Sales,Non-Manager,15/11/2003,Retired,Other,17,A,"$30,000.00",3,Australia,1,1,0
592,Rita Sherman,F,27/12/1983,37,American,White,Sales Manager,Sales,Manager,27/12/2003,Active,Part Time,17,C,"$50,000.00",1,UK,4,4,0
601,Tommy Holland,M,27/7/1983,37,Japanese,Asian,PA ,Admin,Non-Manager,27/7/2003,Active,Part Time,17,D,"$60,000.00",3,USA,11,6,5
613,Ira Gordon,F,4/7/1983,37,Australian,White,HR Administrator,HR,Non-Manager,4/7/2003,Active,Part Time,17,B,"$40,000.00",4,USA,12,7,5
619,Nicolas Roy,M,24/3/1984,37,British,White,HR Administrator,HR,Non-Manager,24/3/2004,Retired,Other,17,A,"$30,000.00",3,USA,5,5,0
675,Juanita Mathis,F,8/3/1984,37,South African,White,PA ,Admin,Non-Manager,8/3/2004,Active,Part Time,17,D,"$60,000.00",3,UK,6,6,0
685,Doyle Morales,M,15/10/1983,37,Portugese,White,Credit Controller,Finance,Non-Manager,15/10/2003,Active,Part Time,17,B,"$40,000.00",4,South African,1,1,0
700,Tricia Mcgee,F,17/6/1983,37,Indian,Asian,Procurement and Planning,Planning,Non-Manager,17/6/2003,Active,Full Time,17,D,"$60,000.00",3,UK,11,6,5
749,Melinda Pope,F,15/8/1983,37,Brazilian,Hispanic/Latin,Credit Controller,Finance,Non-Manager,15/8/2003,Retired,Other,17,C,"$50,000.00",2,Australia,13,8,5
781,Ignacio Medina,M,1/9/1983,37,Japanese,Asian,Sales Clerk,Sales,Non-Manager,1/9/2003,Active,Full Time,17,C,"$50,000.00",3,Australia,12,7,5
903,Steven Frazier,M,1/11/1983,37,American,White,Payroll,Finance,Non-Manager,1/11/2003,Active,Full Time,17,B,"$40,000.00",2,Germany,12,7,5
1006,Gretchen Sullivan,F,4/10/1983,37,Cuban,Hispanic/Latin,Sales Clerk,Sales,Non-Manager,4/10/2003,Active,Full Time,17,A,"$30,000.00",3,South African,2,2,0
1030,Rachel Summers,F,15/7/1983,37,Australian,White,Brand Manager,Marketing,Manager,15/7/2003,Active,Full Time,17,D,"$60,000.00",1,South African,9,4,5
1159,June Hawkins,F,7/6/1983,37,South African,Black,Sales Clerk,Sales,Non-Manager,7/6/2003,Active,Full Time,17,C,"$50,000.00",3,Australia,13,8,5
1163,Wanda Williams,F,24/10/1983,37,Nigerian,Black,Brand Manager,Marketing,Manager,24/10/2003,Active,Full Time,17,B,"$40,000.00",2,Germany,14,4,10
1194,Toni Spencer,F,29/2/1984,37,Brazilian,Hispanic/Latin,Procurement and Planning,Planning,Non-Manager,29/2/2004,Active,Full Time,17,C,"$50,000.00",3,South African,6,6,0
1207,Dawn Gutierrez,F,1/11/1983,37,British,Black,HR Assistant,HR,Non-Manager,1/11/2003,Retired,Other,17,C,"$50,000.00",4,USA,5,5,0
1227,Jasmine Carter,F,11/4/1984,37,Iranian,Persian,Marketing Manager,Marketing,Manager,11/4/2004,Active,Part Time,17,B,"$40,000.00",2,Germany,12,7,5
1282,Brooke Chambers,F,7/11/1983,37,Australian,Black,HR Administrator,HR,Non-Manager,7/11/2003,Active,Part Time,17,B,"$40,000.00",3,Canada,12,7,5
1337,Santa Apodaca,F,9/7/1983,37,Portugese,Black,Security Officer,IT,Non-Manager,9/7/2003,Retired,Other,17,A,"$30,000.00",2,South African,0,0,0
1360,Robert Blackburn,M,8/2/1984,37,Irish,Black,Marketing Assistant,Marketing,Manager,8/2/2004,Active,Full Time,17,D,"$60,000.00",1,France,13,8,5
1393,Rutha Blodgett,F,19/1/1984,37,Chinese,Asian,HR Manager,HR,Manager,19/1/2004,Active,Full Time,17,D,"$60,000.00",3,Australia,5,5,0
1499,Joanie Barr,F,28/6/1983,37,American,Black,HR Assistant,HR,Non-Manager,28/6/2003,Active,Full Time,17,D,"$60,000.00",2,Germany,1,1,0
1549,Vanesa Gatlin,F,27/4/1984,37,Japanese,Asian,Brand Manager,Marketing,Manager,27/4/2004,Active,Full Time,17,C,"$50,000.00",4,France,8,8,0
24,Jerry Moore,M,20/10/1982,38,Canadian,White,Recruitment Manager,HR,Manager,20/10/2002,Terminated,Other,18,A,"$30,000.00",1,USA,3,3,0
211,Maria Sanders,F,30/4/1983,38,Iranian,Persian,Credit Controller,Finance,Non-Manager,30/4/2003,Active,Part Time,18,C,"$50,000.00",3,UK,15,4,11
235,Ashley Mitchell,F,9/8/1982,38,Pakistani,Asian,Sales Manager,Sales,Manager,9/8/2002,Active,Part Time,18,A,"$30,000.00",1,UK,6,6,0
242,Nicole Perez,F,5/10/1982,38,South African,White,Credit Controller,Finance,Non-Manager,5/10/2002,Active,Part Time,18,A,"$30,000.00",4,UK,12,7,5
314,Phillip Russell,M,19/1/1983,38,American,White,Marketing Manager,Marketing,Manager,19/1/2003,Retired,Other,18,C,"$50,000.00",4,UK,15,4,11
330,Lori Lee,F,28/4/1983,38,Chinese,Asian,Developer,IT,Non-Manager,28/4/2003,Active,Part Time,18,D,"$60,000.00",2,UK,13,8,5
358,Alice Brown,F,3/12/1982,38,German,White,Administrator,Admin,Non-Manager,3/12/2002,Retired,Other,18,D,"$60,000.00",3,Canada,7,7,0
418,Willie Hernandez,M,12/9/1982,38,German,White,Marketing Manager,Marketing,Manager,12/9/2002,Active,Other,18,D,"$60,000.00",3,South African,6,6,0
421,Katherine Hill,F,18/6/1982,38,Portugese,White,Security Officer,IT,Non-Manager,18/6/2002,Active,Other,18,A,"$30,000.00",3,UK,4,4,0
525,Colleen Wilkerson,F,29/4/1983,38,Irish,White,Finance Manager,Finance,Manager,29/4/2003,Active,Part Time,18,A,"$30,000.00",4,UK,13,8,5
615,Faith Malone,F,21/12/1982,38,American,White,HR Administrator,HR,Non-Manager,21/12/2002,Active,Part Time,18,B,"$40,000.00",2,Australia,15,4,11
645,Natasha Stevens,F,26/8/1982,38,Irish,White,Recruitment Manager,HR,Manager,26/8/2002,Active,Part Time,18,C,"$50,000.00",3,UK,13,8,5
654,Carlos Jones,M,29/1/1983,38,Japanese,Asian,Marketing Manager,Marketing,Manager,29/1/2003,Active,Part Time,18,C,"$50,000.00",1,Canada,0,0,0
681,Randal Hudson,M,29/9/1982,38,American,White,Marketing Manager,Marketing,Manager,29/9/2002,Retired,Other,18,B,"$40,000.00",2,Germany,13,8,5
706,Jermaine Barnett,M,26/3/1983,38,Brazilian,Hispanic/Latin,PA ,Admin,Non-Manager,26/3/2003,Active,Full Time,18,A,"$30,000.00",2,USA,9,4,5
725,Ervin Mccormick,M,13/8/1982,38,Cuban,Hispanic/Latin,Security Officer,IT,Non-Manager,13/8/2002,Active,Full Time,18,D,"$60,000.00",2,UK,13,8,5
750,Wilbur Castillo,M,19/11/1982,38,Nigerian,Black,HR Manager,HR,Manager,19/11/2002,Retired,Other,18,A,"$30,000.00",2,Germany,10,4,6
760,Kenneth Tucker,M,2/10/1982,38,Portugese,White,Marketing Manager,Marketing,Manager,2/10/2002,Active,Full Time,18,C,"$50,000.00",2,South African,0,0,0
764,Crystal Briggs,F,26/11/1982,38,Portugese,White,Brand Manager,Marketing,Manager,26/11/2002,Retired,Other,18,A,"$30,000.00",2,South African,10,4,6
772,Brandon Morton,M,9/7/1982,38,Brazilian,Hispanic/Latin,Sales Manager,Sales,Manager,9/7/2002,Active,Full Time,18,D,"$60,000.00",2,Canada,7,7,0
826,Cora Gomez,F,9/1/1983,38,Canadian,White,PA ,Admin,Non-Manager,9/1/2003,Retired,Other,18,C,"$50,000.00",4,USA,10,4,6
856,Kelley Martinez,M,9/11/1982,38,Portugese,White,Credit Controller,Finance,Non-Manager,9/11/2002,Active,Full Time,18,D,"$60,000.00",2,South African,7,7,0
871,Diane Saunders,F,6/6/1982,38,Mexican,Hispanic/Latin,Sales Clerk,Sales,Non-Manager,6/6/2002,Retired,Other,18,C,"$50,000.00",1,France,4,4,0
877,Ellen Huff,F,30/1/1983,38,South African,White,Procurement and Planning,Planning,Non-Manager,30/1/2003,Active,Full Time,18,A,"$30,000.00",2,UK,2,2,0
908,Melvin Little,F,22/4/1983,38,Indian,Asian,Marketing Manager,Marketing,Manager,22/4/2003,Active,Full Time,18,A,"$30,000.00",4,UK,9,4,5
910,Jacob Lopez,M,22/8/1982,38,Mexican,Hispanic/Latin,Marketing Manager,Marketing,Manager,22/8/2002,Retired,Other,18,A,"$30,000.00",2,USA,14,4,10
962,Christopher Saunders,M,19/7/1982,38,American,White,Marketing Manager,Marketing,Manager,19/7/2002,Active,Full Time,18,B,"$40,000.00",3,Australia,6,6,0
965,Alton Mcbride,M,5/1/1983,38,Pakistani,Asian,Security Officer,IT,Non-Manager,5/1/2003,Active,Full Time,18,A,"$30,000.00",3,Canada,4,4,0
1016,Sherri Johnston,F,6/1/1983,38,Australian,White,Brand Manager,Marketing,Manager,6/1/2003,Active,Full Time,18,A,"$30,000.00",3,Canada,7,7,0
1047,Margie Nguyen,F,11/9/1982,38,Brazilian,Hispanic/Latin,Recruitment Manager,HR,Manager,11/9/2002,Active,Full Time,18,B,"$40,000.00",1,USA,9,4,5
1067,Alexis Vargas,F,25/1/1983,38,South African,White,Marketing Assistant,Marketing,Manager,25/1/2003,Retired,Other,18,D,"$60,000.00",3,UK,9,4,5
1099,Karla Wong,F,5/9/1982,38,Chinese,Asian,Developer,IT,Non-Manager,5/9/2002,Active,Full Time,18,B,"$40,000.00",2,South African,0,0,0
1102,Hazel Stewart,F,22/6/1982,38,Chinese,Asian,Marketing Assistant,Marketing,Manager,22/6/2002,Active,Full Time,18,C,"$50,000.00",2,France,7,7,0
1205,Myrtle Parsons,F,21/1/1983,38,Cuban,Hispanic/Latin,Sales Clerk,Sales,Non-Manager,21/1/2003,Active,Full Time,18,C,"$50,000.00",2,Australia,8,8,0
1221,Deanna Thompson,F,26/2/1983,38,Brazilian,Hispanic/Latin,Security Officer,IT,Non-Manager,26/2/2003,Active,Part Time,18,C,"$50,000.00",3,USA,5,5,0
1381,Aurea Parrott,F,18/11/1982,38,Chinese,Asian,Credit Controller,Finance,Non-Manager,18/11/2002,Retired,Other,18,A,"$30,000.00",4,Canada,9,4,5
1413,Nila Best,F,30/12/1982,38,Indian,Asian,Finance Manager,Finance,Manager,30/12/2002,Active,Full Time,18,B,"$40,000.00",3,France,4,4,0
1470,Dacia Loyd,F,23/10/1982,38,Canadian,Black,PA ,Admin,Non-Manager,23/10/2002,Active,Full Time,18,B,"$40,000.00",3,UK,3,3,0
1515,Marlen Lister,M,1/6/1982,38,Nigerian,Black,HR Manager,HR,Manager,1/6/2002,Active,Part Time,18,D,"$60,000.00",4,Canada,1,1,0
1533,Lyndsey Centeno,F,10/8/1982,38,Pakistani,Asian,Developer,IT,Non-Manager,10/8/2002,Retired,Other,18,C,"$50,000.00",3,Germany,13,8,5
1537,Frank Michael,M,30/11/1982,38,French,Black,Sales Manager,Sales,Manager,30/11/2002,Retired,Other,18,D,"$60,000.00",1,France,15,4,11
1545,Vinita Mccombs,F,5/4/1983,38,British,Black,Brand Manager,Marketing,Manager,5/4/2003,Active,Full Time,18,D,"$60,000.00",3,Germany,5,5,0
1559,Kaylee Santana,F,24/12/1982,38,Mexican,Hispanic/Latin,Marketing Assistant,Marketing,Manager,24/12/2002,Active,Full Time,18,A,"$30,000.00",2,USA,1,1,0
1600,Floy Hood,M,2/9/1982,38,Brazilian,Hispanic/Latin,Payroll,Finance,Non-Manager,2/9/2002,Active,Full Time,18,D,"$60,000.00",3,France,11,6,5
21,Ronald Carter,M,6/6/1981,39,Brazilian,Hispanic/Latin,Developer,IT,Non-Manager,6/6/2001,Resigned,Other,19,D,"$60,000.00",1,Canada,15,4,11
138,Louis Evans,M,22/4/1982,39,American,White,Marketing Manager,Marketing,Manager,22/4/2002,Retired,Other,19,D,"$60,000.00",2,Canada,8,8,0
221,Beverly Morgan,F,21/7/1981,39,Canadian,White,Procurement and Planning,Planning,Non-Manager,21/7/2001,Active,Part Time,19,D,"$60,000.00",4,Canada,2,2,0
268,Ann Ramirez,F,23/2/1982,39,French,White,Credit Controller,Finance,Non-Manager,23/2/2002,Retired,Other,19,B,"$40,000.00",3,South African,14,4,10
291,Lillian Rogers,F,10/9/1981,39,Irish,White,Sales Clerk,Sales,Non-Manager,10/9/2001,Resigned,Other,19,C,"$50,000.00",3,Australia,0,0,0
293,Doris Turner,F,18/3/1982,39,Nigerian,Black,Sales Manager,Sales,Manager,18/3/2002,Active,Part Time,19,A,"$30,000.00",3,Germany,7,7,0
